transaction_id,customer_id,timestamp,amount,currency,channel,merchant_category,country,device_id,is_new_beneficiary,label,typology,home_country,age,tenure_months,account_type
T0048303,C00813,30:24.1,1180.05,INR,UPI,kirana,IN,D0304,0,0,none,IN,34,221,savings
T0048304,C00813,34:53.4,1079.95,INR,ATM,mobile_recharge,IN,D0304,0,0,none,IN,34,221,savings
T0048305,C00813,55:44.2,3686.18,INR,IMPS,crypto,IN,D4593,0,0,none,IN,34,221,savings
T0048306,C00813,40:49.0,985.54,INR,CARD_ONLINE,utilities,IN,D0304,0,0,none,IN,34,221,savings
T0048307,C00813,09:12.0,875.59,INR,UPI,kirana,IN,D0304,0,0,none,IN,34,221,savings
T0048308,C00813,38:56.9,758.32,INR,UPI,utilities,IN,D0304,0,0,none,IN,34,221,savings
T0048309,C00813,02:59.5,699.08,INR,ATM,mobile_recharge,IN,D0304,0,0,none,IN,34,221,savings
T0048310,C00813,25:47.9,282.95,INR,IMPS,kirana,IN,D0304,0,0,none,IN,34,221,savings
T0048311,C00813,34:14.0,238.36,INR,CARD_POS,restaurant,IN,D0304,0,0,none,IN,34,221,savings
T0048312,C00813,02:19.8,302.48,INR,UPI,cash,IN,D0304,1,0,none,IN,34,221,savings
T0048313,C00813,59:43.3,601.77,INR,ATM,mobile_recharge,IN,D0304,0,0,none,IN,34,221,savings
T0048314,C00813,14:04.5,455.01,INR,UPI,restaurant,IN,D0304,0,0,none,IN,34,221,savings
T0048315,C00813,50:06.5,352.33,INR,UPI,kirana,IN,D0304,0,0,none,IN,34,221,savings
T0048316,C00813,07:57.2,71118.35,INR,BRANCH_CASH,cash,IN,D0304,0,0,none,IN,34,221,savings
T0048317,C00813,06:32.3,795.08,INR,CARD_POS,restaurant,IN,D0304,0,0,none,IN,34,221,savings
T0048318,C00813,05:28.0,429.64,INR,CARD_ONLINE,cash,IN,D0304,0,0,none,IN,34,221,savings
T0048319,C00813,04:48.1,385.88,INR,UPI,kirana,IN,D0304,1,0,none,IN,34,221,savings
T0048320,C00813,01:37.1,1218.89,INR,CARD_ONLINE,p2p_transfer,IN,D0304,0,0,none,IN,34,221,savings
T0048321,C00813,00:10.1,745.58,INR,UPI,utilities,IN,D0304,0,0,none,IN,34,221,savings
T0048322,C00813,18:35.8,469.09,INR,IMPS,crypto,IN,D0304,0,0,none,IN,34,221,savings
T0048323,C00814,54:48.2,123.89,INR,UPI,kirana,IN,D8376,0,0,none,IN,60,155,savings
T0048324,C00814,33:39.2,4908.27,INR,IMPS,gold_jewellery,IN,D8376,0,0,none,IN,60,155,savings
T0048325,C00814,08:46.0,277.99,INR,CARD_ONLINE,restaurant,IN,D8376,1,0,none,IN,60,155,savings
T0048326,C00814,31:19.6,138512.25,INR,BRANCH_CASH,cash,IN,D8376,0,0,none,IN,60,155,savings
T0048327,C00814,54:48.3,244.67,INR,UPI,mobile_recharge,US,D8376,0,0,none,IN,60,155,savings
T0048328,C00814,25:40.3,56.06,INR,IMPS,kirana,IN,D8376,0,0,none,IN,60,155,savings
T0048329,C00814,30:43.5,337.96,INR,BRANCH_CASH,restaurant,IN,D7882,0,0,none,IN,60,155,savings
T0048330,C00814,05:45.6,329.67,INR,UPI,fuel,IN,D8376,1,0,none,IN,60,155,savings
T0048331,C00814,57:35.0,450,INR,CARD_ONLINE,kirana,IN,D4284,0,0,none,IN,60,155,savings
T0048332,C00814,00:17.9,305.76,INR,UPI,kirana,IN,D8376,0,0,none,IN,60,155,savings
T0048333,C00814,41:27.4,685.65,INR,UPI,kirana,IN,D8116,0,0,none,IN,60,155,savings
T0048334,C00814,36:57.8,644.19,INR,IMPS,utilities,IN,D8376,0,0,none,IN,60,155,savings
T0048335,C00814,07:09.6,444.59,INR,UPI,gaming,IN,D8376,0,0,none,IN,60,155,savings
T0048336,C00814,27:28.6,54.48,INR,CARD_ONLINE,p2p_transfer,IN,D8376,0,0,none,IN,60,155,savings
T0048337,C00814,52:39.5,983.27,INR,CARD_ONLINE,utilities,IN,D8376,0,0,none,IN,60,155,savings
T0048338,C00814,35:39.2,556.01,INR,UPI,gaming,IN,D8376,0,0,none,IN,60,155,savings
T0048339,C00814,37:12.6,667.65,INR,UPI,p2p_transfer,IN,D8376,0,0,none,IN,60,155,savings
T0048340,C00814,16:05.2,891.26,INR,UPI,food_delivery,IN,D8376,0,0,none,IN,60,155,savings
T0048341,C00814,22:38.2,111.07,INR,CARD_ONLINE,kirana,IN,D8376,0,0,none,IN,60,155,savings
T0048342,C00814,52:07.2,422.21,INR,UPI,food_delivery,IN,D8429,0,0,none,IN,60,155,savings
T0048343,C00814,11:49.5,301.73,INR,UPI,cash,IN,D8376,0,0,none,IN,60,155,savings
T0048344,C00814,33:37.7,130,INR,IMPS,gaming,IN,D8376,0,0,none,IN,60,155,savings
T0048345,C00814,15:57.1,174.95,INR,CARD_POS,food_delivery,IN,D8376,0,0,none,IN,60,155,savings
T0048346,C00814,21:14.7,548.17,INR,UPI,food_delivery,IN,D8376,0,0,none,IN,60,155,savings
T0048347,C00814,09:41.7,145.01,INR,IMPS,crypto,IN,D8376,0,0,none,IN,60,155,savings
T0048348,C00814,10:33.2,458.64,INR,UPI,kirana,IN,D8376,0,0,none,IN,60,155,savings
T0048349,C00814,24:41.3,232.88,INR,UPI,food_delivery,IN,D8376,0,0,none,IN,60,155,savings
T0048350,C00814,03:06.0,658.05,INR,UPI,kirana,IN,D8376,0,0,none,IN,60,155,savings
T0048351,C00814,20:55.5,81419.71,INR,BRANCH_CASH,cash,IN,D8376,0,0,none,IN,60,155,savings
T0048352,C00814,28:22.3,820.6,INR,UPI,mobile_recharge,IN,D8376,0,0,none,IN,60,155,savings
T0048353,C00814,53:08.9,335.57,INR,UPI,utilities,IN,D8376,1,0,none,IN,60,155,savings
T0048354,C00814,06:17.3,152.83,INR,UPI,kirana,IN,D8376,0,0,none,IN,60,155,savings
T0048355,C00814,15:39.7,803.01,INR,UPI,electronics,IN,D7377,0,0,none,IN,60,155,savings
T0048356,C00814,41:45.3,272.79,INR,UPI,restaurant,IN,D7807,0,0,none,IN,60,155,savings
T0048357,C00814,15:21.1,475.87,INR,UPI,utilities,IN,D8376,1,0,none,IN,60,155,savings
T0048358,C00814,21:25.6,760.14,INR,CARD_POS,fuel,IN,D8376,0,0,none,IN,60,155,savings
T0048359,C00814,24:45.0,776.21,INR,NEFT,restaurant,IN,D3022,0,0,none,IN,60,155,savings
T0048360,C00814,09:20.0,339.69,INR,UPI,mobile_recharge,IN,D8376,0,0,none,IN,60,155,savings
T0048361,C00814,29:57.6,315.71,INR,CARD_ONLINE,mobile_recharge,IN,D8376,0,0,none,IN,60,155,savings
T0048362,C00814,38:15.6,143.29,INR,CARD_POS,p2p_transfer,IN,D8376,1,0,none,IN,60,155,savings
T0048363,C00814,40:26.8,2009.75,INR,CARD_POS,kirana,NG,D8376,1,0,none,IN,60,155,savings
T0048364,C00814,04:30.2,1565.48,INR,UPI,electronics,NG,D8376,0,0,none,IN,60,155,savings
T0048365,C00814,52:38.6,976.84,INR,UPI,restaurant,NG,D8376,1,0,none,IN,60,155,savings
T0048366,C00814,41:06.7,194.38,INR,CARD_POS,fuel,NG,D0758,0,0,none,IN,60,155,savings
T0048367,C00814,50:06.5,140.07,INR,CARD_ONLINE,restaurant,NG,D8376,1,0,none,IN,60,155,savings
T0048368,C00814,20:23.4,206.21,INR,CARD_POS,fuel,NG,D8376,0,0,none,IN,60,155,savings
T0048369,C00814,37:37.4,330.61,INR,UPI,p2p_transfer,IN,D8376,0,0,none,IN,60,155,savings
T0048370,C00814,01:22.3,508.02,INR,CARD_POS,utilities,IN,D8376,1,0,none,IN,60,155,savings
T0048371,C00814,40:32.4,42.25,INR,IMPS,electronics,IN,D8376,0,0,none,IN,60,155,savings
T0048372,C00814,52:25.7,69.92,INR,UPI,utilities,IN,D8376,0,0,none,IN,60,155,savings
T0048373,C00814,02:36.0,594.53,INR,UPI,cash,IN,D8376,0,0,none,IN,60,155,savings
T0048374,C00814,20:01.3,159.3,INR,UPI,restaurant,IN,D8376,0,0,none,IN,60,155,savings
T0048375,C00814,20:57.8,540.04,INR,CARD_POS,cash,IN,D8376,0,0,none,IN,60,155,savings
T0048376,C00814,38:29.9,341.26,INR,UPI,utilities,IN,D8376,1,0,none,IN,60,155,savings
T0048377,C00814,07:22.3,638.84,INR,IMPS,cash,IN,D8376,0,0,none,IN,60,155,savings
T0048378,C00814,45:56.6,646.56,INR,UPI,mobile_recharge,IN,D8376,1,0,none,IN,60,155,savings
T0048379,C00815,59:28.5,699.95,INR,CARD_POS,food_delivery,IN,D2127,0,0,none,IN,63,77,savings
T0048380,C00815,04:31.5,1496.21,INR,UPI,fuel,RU,D2127,0,0,none,IN,63,77,savings
T0048381,C00815,24:39.3,249.19,INR,UPI,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048382,C00815,07:50.2,2419.51,INR,CARD_POS,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048383,C00815,04:48.9,423.16,INR,BRANCH_CASH,p2p_transfer,IN,D7295,0,0,none,IN,63,77,savings
T0048384,C00815,21:24.7,1436.67,INR,BRANCH_CASH,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048385,C00815,38:54.5,553.07,INR,CARD_ONLINE,mobile_recharge,IN,D5491,0,0,none,IN,63,77,savings
T0048386,C00815,22:00.3,1693.37,INR,NEFT,restaurant,IN,D2127,0,0,none,IN,63,77,savings
T0048387,C00815,34:01.7,2115.52,INR,CARD_ONLINE,p2p_transfer,IN,D0120,0,0,none,IN,63,77,savings
T0048388,C00815,04:27.9,649.49,INR,ATM,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048389,C00815,11:00.9,177.94,INR,UPI,restaurant,IN,D2127,0,0,none,IN,63,77,savings
T0048390,C00815,12:27.2,518.15,INR,IMPS,p2p_transfer,IN,D2127,1,0,none,IN,63,77,savings
T0048391,C00815,33:30.0,554.05,INR,IMPS,food_delivery,IN,D2127,0,0,none,IN,63,77,savings
T0048392,C00815,12:58.8,575.07,INR,UPI,gold_jewellery,IN,D2127,0,0,none,IN,63,77,savings
T0048393,C00815,41:00.3,601.9,INR,ATM,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048394,C00815,07:19.1,647.36,INR,ATM,mobile_recharge,IN,D2127,0,0,none,IN,63,77,savings
T0048395,C00815,32:23.0,183.21,INR,CARD_POS,cash,IN,D2127,1,0,none,IN,63,77,savings
T0048396,C00815,55:50.7,1573.26,INR,IMPS,p2p_transfer,IN,D2127,0,0,none,IN,63,77,savings
T0048397,C00815,11:21.5,495.52,INR,CARD_ONLINE,crypto,IN,D2127,0,0,none,IN,63,77,savings
T0048398,C00815,24:31.2,735.61,INR,UPI,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048399,C00815,20:55.8,313.54,INR,UPI,p2p_transfer,IN,D8564,0,0,none,IN,63,77,savings
T0048400,C00815,18:47.6,77.22,INR,CARD_ONLINE,p2p_transfer,IN,D2127,0,0,none,IN,63,77,savings
T0048401,C00815,12:10.9,245.89,INR,CARD_POS,kirana,IN,D7777,0,0,none,IN,63,77,savings
T0048402,C00815,41:05.9,315.75,INR,UPI,p2p_transfer,IN,D2127,0,0,none,IN,63,77,savings
T0048403,C00815,41:59.1,318.57,INR,UPI,travel,NG,D2127,0,0,none,IN,63,77,savings
T0048404,C00815,28:34.7,401.38,INR,UPI,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048405,C00815,49:19.5,1087.47,INR,UPI,restaurant,IN,D2127,1,0,none,IN,63,77,savings
T0048406,C00815,59:09.5,1575.38,INR,UPI,mobile_recharge,IN,D2127,0,0,none,IN,63,77,savings
T0048407,C00815,06:28.4,749.2,INR,CARD_POS,crypto,IN,D2127,0,0,none,IN,63,77,savings
T0048408,C00815,13:13.5,925.72,INR,CARD_POS,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048409,C00815,44:43.5,889.53,INR,UPI,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048410,C00815,22:28.1,1340.57,INR,ATM,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048411,C00815,01:11.9,263.58,INR,CARD_ONLINE,p2p_transfer,IN,D2127,0,0,none,IN,63,77,savings
T0048412,C00815,34:10.3,395.21,INR,UPI,restaurant,IN,D2127,0,0,none,IN,63,77,savings
T0048413,C00815,30:37.1,719.49,INR,CARD_ONLINE,cash,IN,D1308,0,0,none,IN,63,77,savings
T0048414,C00815,00:32.4,1251.74,INR,UPI,electronics,IN,D2127,0,0,none,IN,63,77,savings
T0048415,C00815,40:01.1,151.93,INR,UPI,food_delivery,IN,D4646,0,0,none,IN,63,77,savings
T0048416,C00815,40:29.8,480.87,INR,CARD_ONLINE,food_delivery,IN,D2127,0,0,none,IN,63,77,savings
T0048417,C00815,16:50.1,675.72,INR,UPI,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048418,C00815,57:38.2,1716.07,INR,CARD_POS,utilities,IN,D8796,0,0,none,IN,63,77,savings
T0048419,C00815,22:43.6,483.55,INR,CARD_ONLINE,utilities,IN,D2127,0,0,none,IN,63,77,savings
T0048420,C00815,23:14.0,611.61,INR,CARD_POS,food_delivery,IN,D2127,0,0,none,IN,63,77,savings
T0048421,C00815,21:28.1,3153.93,INR,UPI,fuel,IN,D2127,1,0,none,IN,63,77,savings
T0048422,C00815,11:57.3,390.92,INR,UPI,p2p_transfer,GB,D2127,0,0,none,IN,63,77,savings
T0048423,C00815,53:51.3,370.62,INR,CARD_POS,electronics,IN,D2127,0,0,none,IN,63,77,savings
T0048424,C00815,58:49.6,568.82,INR,BRANCH_CASH,kirana,IN,D2127,1,0,none,IN,63,77,savings
T0048425,C00815,30:09.0,722.25,INR,CARD_POS,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048426,C00815,29:51.6,250.09,INR,UPI,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048427,C00815,21:57.2,102.03,INR,CARD_POS,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048428,C00815,04:22.8,1042.8,INR,UPI,fuel,IN,D2127,0,0,none,IN,63,77,savings
T0048429,C00815,02:21.8,444.75,INR,CARD_ONLINE,fuel,IN,D2127,0,0,none,IN,63,77,savings
T0048430,C00815,55:31.4,845.07,INR,UPI,restaurant,IN,D2127,0,0,none,IN,63,77,savings
T0048431,C00815,23:59.4,817,INR,ATM,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048432,C00815,58:19.7,974.07,INR,CARD_ONLINE,utilities,GB,D2127,1,0,none,IN,63,77,savings
T0048433,C00815,03:51.1,1834.09,INR,CARD_ONLINE,restaurant,IN,D2127,0,0,none,IN,63,77,savings
T0048434,C00815,55:34.2,478.33,INR,CARD_ONLINE,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048435,C00815,47:22.7,486.35,INR,CARD_ONLINE,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048436,C00815,49:10.1,647.02,INR,UPI,utilities,IN,D2127,0,0,none,IN,63,77,savings
T0048437,C00815,57:10.8,948.81,INR,CARD_ONLINE,utilities,IN,D2127,0,0,none,IN,63,77,savings
T0048438,C00815,17:09.7,932.12,INR,UPI,gaming,IN,D2127,0,0,none,IN,63,77,savings
T0048439,C00815,54:23.1,388.34,INR,ATM,p2p_transfer,IN,D5046,0,0,none,IN,63,77,savings
T0048440,C00815,19:27.5,2864.69,INR,UPI,restaurant,IN,D1141,0,0,none,IN,63,77,savings
T0048441,C00815,28:09.4,938.75,INR,ATM,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048442,C00815,20:16.9,4418.45,INR,UPI,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048443,C00815,41:09.0,372.16,INR,UPI,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048444,C00815,04:38.6,317.52,INR,UPI,food_delivery,IN,D2127,0,0,none,IN,63,77,savings
T0048445,C00815,54:30.7,829.22,INR,UPI,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048446,C00815,46:06.1,998.72,INR,NEFT,utilities,IN,D2127,0,0,none,IN,63,77,savings
T0048447,C00815,48:41.3,313.43,INR,UPI,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048448,C00815,46:48.9,630.87,INR,UPI,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048449,C00815,22:33.6,2257.83,INR,UPI,cash,IN,D2127,1,0,none,IN,63,77,savings
T0048450,C00815,47:08.4,377.51,INR,UPI,fuel,IN,D2127,0,0,none,IN,63,77,savings
T0048451,C00815,30:33.7,40031.33,INR,BRANCH_CASH,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048452,C00815,59:28.2,1417.2,INR,UPI,food_delivery,IN,D2127,1,0,none,IN,63,77,savings
T0048453,C00815,05:55.3,972.21,INR,BRANCH_CASH,fuel,IN,D2127,0,0,none,IN,63,77,savings
T0048454,C00815,05:34.7,523.83,INR,UPI,restaurant,SG,D2127,0,0,none,IN,63,77,savings
T0048455,C00815,40:50.5,2869.6,INR,UPI,kirana,IN,D6390,0,0,none,IN,63,77,savings
T0048456,C00815,40:34.1,540.37,INR,CARD_ONLINE,food_delivery,IN,D3785,0,0,none,IN,63,77,savings
T0048457,C00815,50:10.1,612.99,INR,UPI,mobile_recharge,IN,D2127,0,0,none,IN,63,77,savings
T0048458,C00815,15:56.1,403.66,INR,CARD_POS,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048459,C00815,20:21.1,1298.8,INR,IMPS,kirana,IN,D2127,0,0,none,IN,63,77,savings
T0048460,C00815,19:49.1,822.02,INR,ATM,gaming,IN,D2127,0,0,none,IN,63,77,savings
T0048461,C00815,13:59.2,1701.72,INR,UPI,restaurant,IN,D2127,0,0,none,IN,63,77,savings
T0048462,C00815,32:54.2,558.31,INR,CARD_POS,travel,IN,D5389,0,0,none,IN,63,77,savings
T0048463,C00815,59:28.9,518.08,INR,UPI,cash,IN,D2127,0,0,none,IN,63,77,savings
T0048464,C00815,56:53.0,877.34,INR,CARD_POS,fuel,IN,D2127,0,0,none,IN,63,77,savings
T0048465,C00815,56:35.4,154.07,INR,UPI,restaurant,GB,D2127,0,0,none,IN,63,77,savings
T0048466,C00815,08:24.0,544.86,INR,CARD_POS,food_delivery,IN,D2127,0,0,none,IN,63,77,savings
T0048467,C00815,54:30.3,671.4,INR,CARD_POS,gold_jewellery,SG,D2127,0,0,none,IN,63,77,savings
T0048468,C00815,57:09.6,1474.62,INR,CARD_ONLINE,mobile_recharge,IN,D2127,0,0,none,IN,63,77,savings
T0048469,C00815,50:38.0,1510.7,INR,IMPS,p2p_transfer,IN,D2127,0,0,none,IN,63,77,savings
T0048470,C00816,31:01.9,374.74,INR,UPI,p2p_transfer,NG,D9938,0,0,none,IN,21,99,savings
T0048471,C00816,11:01.7,164.67,INR,IMPS,fuel,IN,D9938,0,0,none,IN,21,99,savings
T0048472,C00816,08:58.3,242.6,INR,CARD_ONLINE,fuel,IN,D5270,1,0,none,IN,21,99,savings
T0048473,C00816,12:42.0,615.8,INR,ATM,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048474,C00816,15:13.4,336.04,INR,CARD_POS,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048475,C00816,23:48.1,199.51,INR,UPI,electronics,IN,D9938,0,0,none,IN,21,99,savings
T0048476,C00816,12:08.4,329.41,INR,UPI,fuel,IN,D9938,1,0,none,IN,21,99,savings
T0048477,C00816,11:21.0,173.6,INR,BRANCH_CASH,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048478,C00816,33:17.3,132.37,INR,CARD_ONLINE,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048479,C00816,05:53.5,154.52,INR,CARD_POS,restaurant,IN,D9938,0,0,none,IN,21,99,savings
T0048480,C00816,04:16.3,894.05,INR,UPI,p2p_transfer,NG,D9938,1,0,none,IN,21,99,savings
T0048481,C00816,06:35.0,544.5,INR,UPI,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048482,C00816,36:10.2,176.75,INR,UPI,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048483,C00816,47:13.5,188.4,INR,UPI,kirana,IN,D9938,1,0,none,IN,21,99,savings
T0048484,C00816,16:40.5,600.3,INR,NEFT,restaurant,IN,D9938,0,0,none,IN,21,99,savings
T0048485,C00816,06:30.2,527.14,INR,UPI,kirana,IN,D9938,1,0,none,IN,21,99,savings
T0048486,C00816,45:12.3,296.08,INR,IMPS,mobile_recharge,NG,D9938,0,0,none,IN,21,99,savings
T0048487,C00816,57:21.0,145.97,INR,BRANCH_CASH,electronics,GB,D9938,0,0,none,IN,21,99,savings
T0048488,C00816,18:51.8,634.89,INR,UPI,restaurant,IN,D9938,0,0,none,IN,21,99,savings
T0048489,C00816,55:18.8,401.55,INR,CARD_POS,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048490,C00816,59:59.7,566.42,INR,UPI,travel,IN,D9938,0,0,none,IN,21,99,savings
T0048491,C00816,46:28.7,351.12,INR,ATM,cash,IN,D9938,0,0,none,IN,21,99,savings
T0048492,C00816,12:01.8,294.65,INR,CARD_POS,mobile_recharge,IN,D9938,0,0,none,IN,21,99,savings
T0048493,C00816,36:05.3,370.35,INR,CARD_ONLINE,restaurant,IN,D3457,0,0,none,IN,21,99,savings
T0048494,C00816,13:57.5,298.55,INR,IMPS,gaming,IN,D9199,0,0,none,IN,21,99,savings
T0048495,C00816,52:54.3,2351.54,INR,CARD_POS,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048496,C00816,57:31.6,201.35,INR,UPI,travel,IN,D9938,0,0,none,IN,21,99,savings
T0048497,C00816,25:18.2,942.19,INR,CARD_ONLINE,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048498,C00816,05:03.3,199.38,INR,ATM,kirana,IN,D9938,1,0,none,IN,21,99,savings
T0048499,C00816,34:14.0,840.37,INR,CARD_POS,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048500,C00816,18:01.9,298.33,INR,UPI,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048501,C00816,32:59.6,329.8,INR,CARD_POS,food_delivery,IN,D9938,0,0,none,IN,21,99,savings
T0048502,C00816,11:04.2,109.33,INR,UPI,fuel,IN,D9938,0,0,none,IN,21,99,savings
T0048503,C00816,02:59.8,117.61,INR,NEFT,food_delivery,IN,D9938,0,0,none,IN,21,99,savings
T0048504,C00816,49:33.0,1670.76,INR,UPI,food_delivery,IN,D9938,0,0,none,IN,21,99,savings
T0048505,C00816,23:28.0,86.71,INR,CARD_POS,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048506,C00816,52:15.6,814.01,INR,CARD_POS,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048507,C00816,57:55.2,171.45,INR,UPI,utilities,IN,D9938,0,0,none,IN,21,99,savings
T0048508,C00816,00:27.9,689.7,INR,UPI,food_delivery,IN,D9938,1,0,none,IN,21,99,savings
T0048509,C00816,40:16.5,658.19,INR,CARD_POS,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048510,C00816,39:47.5,1010.62,INR,UPI,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048511,C00816,20:20.2,1094,INR,IMPS,utilities,IN,D9938,1,0,none,IN,21,99,savings
T0048512,C00816,13:06.2,563.64,INR,ATM,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048513,C00816,25:30.6,261.08,INR,UPI,utilities,HK,D9938,0,0,none,IN,21,99,savings
T0048514,C00816,18:33.3,173.13,INR,NEFT,electronics,IN,D9938,0,0,none,IN,21,99,savings
T0048515,C00816,46:37.0,3322.44,INR,CARD_POS,travel,AE,D9938,1,0,none,IN,21,99,savings
T0048516,C00816,20:35.7,509.34,INR,CARD_POS,fuel,IN,D9938,1,0,none,IN,21,99,savings
T0048517,C00816,45:05.1,277.97,INR,CARD_ONLINE,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048518,C00816,24:14.9,134.48,INR,IMPS,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048519,C00816,51:43.6,599.57,INR,BRANCH_CASH,food_delivery,IN,D9938,1,0,none,IN,21,99,savings
T0048520,C00816,02:28.8,591.7,INR,CARD_POS,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048521,C00816,53:13.6,230.72,INR,ATM,cash,NG,D9938,0,0,none,IN,21,99,savings
T0048522,C00816,38:05.9,331.85,INR,UPI,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048523,C00816,43:53.7,739.64,INR,ATM,fuel,IN,D9938,0,0,none,IN,21,99,savings
T0048524,C00816,13:26.4,189.7,INR,CARD_POS,mobile_recharge,IN,D9938,0,0,none,IN,21,99,savings
T0048525,C00816,32:04.3,340.78,INR,UPI,p2p_transfer,IN,D9938,0,0,none,IN,21,99,savings
T0048526,C00816,37:50.5,357.23,INR,UPI,restaurant,IN,D9938,0,0,none,IN,21,99,savings
T0048527,C00816,17:20.7,249.73,INR,UPI,restaurant,IN,D9938,0,0,none,IN,21,99,savings
T0048528,C00816,06:47.1,283.31,INR,UPI,restaurant,IN,D9938,0,0,none,IN,21,99,savings
T0048529,C00816,56:58.5,408.14,INR,CARD_POS,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048530,C00816,57:12.8,199.29,INR,CARD_ONLINE,utilities,IN,D6197,0,0,none,IN,21,99,savings
T0048531,C00816,44:31.1,1290.2,INR,CARD_POS,kirana,IN,D9938,0,0,none,IN,21,99,savings
T0048532,C00817,39:58.5,1028.97,INR,UPI,restaurant,IN,D4428,1,0,none,IN,24,174,savings
T0048533,C00817,05:33.1,304.83,INR,CARD_ONLINE,electronics,IN,D1660,0,0,none,IN,24,174,savings
T0048534,C00817,23:36.1,1158.53,INR,UPI,restaurant,IN,D5989,1,0,none,IN,24,174,savings
T0048535,C00817,25:47.4,1145.15,INR,UPI,p2p_transfer,IN,D4428,0,0,none,IN,24,174,savings
T0048536,C00817,49:49.7,95.44,INR,UPI,utilities,IN,D4428,0,0,none,IN,24,174,savings
T0048537,C00817,12:31.0,61.19,INR,UPI,utilities,IN,D4428,0,0,none,IN,24,174,savings
T0048538,C00817,41:19.7,4987.37,INR,CARD_ONLINE,travel,IN,D4428,0,0,none,IN,24,174,savings
T0048539,C00817,04:26.8,285.6,INR,UPI,kirana,IN,D6858,0,0,none,IN,24,174,savings
T0048540,C00817,30:43.9,189.15,INR,ATM,p2p_transfer,IN,D0975,0,0,none,IN,24,174,savings
T0048541,C00817,08:11.6,220.38,INR,CARD_POS,gaming,IN,D4428,0,0,none,IN,24,174,savings
T0048542,C00817,13:13.5,1031.22,INR,UPI,p2p_transfer,IN,D4428,0,0,none,IN,24,174,savings
T0048543,C00817,45:27.5,621.06,INR,NEFT,kirana,IN,D4428,0,0,none,IN,24,174,savings
T0048544,C00817,55:31.2,435.99,INR,UPI,p2p_transfer,IN,D4428,0,0,none,IN,24,174,savings
T0048545,C00817,43:03.4,240.81,INR,IMPS,p2p_transfer,IN,D4428,0,0,none,IN,24,174,savings
T0048546,C00817,46:01.4,781.72,INR,CARD_ONLINE,kirana,IN,D4428,0,0,none,IN,24,174,savings
T0048547,C00817,25:59.5,232.97,INR,NEFT,restaurant,IN,D4428,0,0,none,IN,24,174,savings
T0048548,C00817,47:15.6,3292.64,INR,IMPS,gold_jewellery,US,D4428,0,0,none,IN,24,174,savings
T0048549,C00817,08:16.0,449.43,INR,IMPS,kirana,IN,D4428,0,0,none,IN,24,174,savings
T0048550,C00817,01:42.0,189.85,INR,UPI,p2p_transfer,IN,D4428,0,0,none,IN,24,174,savings
T0048551,C00817,15:10.4,496.2,INR,UPI,food_delivery,IN,D4428,1,0,none,IN,24,174,savings
